Ticket created - Month,Ticket ID,Tickets,service_tags_json,product_tags_json,company_name,segment,industry_bucket,country_of_residence
October,316017,1.00000000000000000000,,,,,,
October,316049,1.00000000000000000000,,,,,,
October,316065,1.00000000000000000000,,,,,,
October,316102,1.00000000000000000000,,,,,,
October,316104,1.00000000000000000000,,,,,,
October,316135,1.00000000000000000000,,,,,,
October,316189,1.00000000000000000000,,,,,,
October,316190,1.00000000000000000000,,,,,,
October,316212,1.00000000000000000000,,,,,,
October,316213,1.00000000000000000000,,,,,,
October,316222,1.00000000000000000000,,,,,,
October,316243,1.00000000000000000000,,,,,,
October,316246,1.00000000000000000000,,,,,,
October,316251,1.00000000000000000000,,,,,,
October,316260,1.00000000000000000000,,,,,,
October,316278,1.00000000000000000000,,,,,,
October,316279,1.00000000000000000000,,,,,,
October,316310,1.00000000000000000000,,,,,,
October,316331,1.00000000000000000000,,,,,,
October,316332,1.00000000000000000000,,,,,,
October,316335,1.00000000000000000000,,,,,,
October,316356,1.00000000000000000000,,,,,,
October,316358,1.00000000000000000000,,,,,,
October,316387,1.00000000000000000000,,,,,,
October,316396,1.00000000000000000000,,,,,,
October,316398,1.00000000000000000000,,,,,,
October,316407,1.00000000000000000000,,,,,,
October,316426,1.00000000000000000000,,,,,,
October,316432,1.00000000000000000000,,,,,,
October,316472,1.00000000000000000000,,,,,,
October,316476,1.00000000000000000000,,,,,,
October,316478,1.00000000000000000000,,,,,,
October,316515,1.00000000000000000000,,,,,,
October,316518,1.00000000000000000000,,,,,,
October,316521,1.00000000000000000000,,,,,,
October,316526,1.00000000000000000000,,,,,,
October,316536,1.00000000000000000000,,,,,,
October,316546,1.00000000000000000000,,,,,,
October,316571,1.00000000000000000000,,,,,,
October,316584,1.00000000000000000000,,,,,,
October,316608,1.00000000000000000000,,,,,,
October,316617,1.00000000000000000000,,,,,,
October,316638,1.00000000000000000000,,,,,,
October,316640,1.00000000000000000000,,,,,,
October,316646,1.00000000000000000000,,,,,,
October,316667,1.00000000000000000000,,,,,,
October,316670,1.00000000000000000000,,,,,,
October,316673,1.00000000000000000000,,,,,,
October,316682,1.00000000000000000000,,,,,,
October,316689,1.00000000000000000000,,,,,,
October,316717,1.00000000000000000000,,,,,,
October,316718,1.00000000000000000000,,,,,,
October,316722,1.00000000000000000000,,,,,,
October,316758,1.00000000000000000000,,,,,,
October,316767,1.00000000000000000000,,,,,,
October,316780,1.00000000000000000000,,,,,,
October,316785,1.00000000000000000000,,,,,,
October,316805,1.00000000000000000000,,,,,,
October,316837,1.00000000000000000000,,,,,,
October,316841,1.00000000000000000000,,,,,,
October,316852,1.00000000000000000000,,,,,,
October,316867,1.00000000000000000000,,,,,,
October,316875,1.00000000000000000000,,,,,,
October,316877,1.00000000000000000000,,,,,,
October,316884,1.00000000000000000000,,,,,,
October,316905,1.00000000000000000000,,,,,,
October,316929,1.00000000000000000000,,,,,,
October,316933,1.00000000000000000000,,,,,,
October,316937,1.00000000000000000000,,,,,,
October,316946,1.00000000000000000000,,,,,,
October,316954,1.00000000000000000000,,,,,,
October,316965,1.00000000000000000000,,,,,,
October,316970,1.00000000000000000000,,,,,,
October,316972,1.00000000000000000000,,,,,,
October,316983,1.00000000000000000000,,,,,,
October,316987,1.00000000000000000000,,,,,,
October,317016,1.00000000000000000000,,,,,,
October,317031,1.00000000000000000000,,,,,,
October,317041,1.00000000000000000000,,,,,,
October,317060,1.00000000000000000000,,,,,,
October,317067,1.00000000000000000000,,,,,,
October,317069,1.00000000000000000000,,,,,,
October,317088,1.00000000000000000000,,,,,,
October,317102,1.00000000000000000000,,,,,,
October,317106,1.00000000000000000000,,,,,,
October,317117,1.00000000000000000000,,,,,,
October,317122,1.00000000000000000000,,,,,,
October,317124,1.00000000000000000000,,,,,,
October,317125,1.00000000000000000000,,,,,,
October,317127,1.00000000000000000000,,,,,,
October,317142,1.00000000000000000000,,,,,,
October,317163,1.00000000000000000000,,,,,,
October,317174,1.00000000000000000000,,,,,,
October,317177,1.00000000000000000000,,,,,,
October,317181,1.00000000000000000000,,,,,,
October,317187,1.00000000000000000000,,,,,,
October,317201,1.00000000000000000000,,,,,,
October,317202,1.00000000000000000000,,,,,,
October,317210,1.00000000000000000000,,,,,,
October,317218,1.00000000000000000000,,,,,,
October,317231,1.00000000000000000000,,,,,,
October,317240,1.00000000000000000000,,,,,,
October,317254,1.00000000000000000000,,,,,,
October,317279,1.00000000000000000000,,,,,,
October,317303,1.00000000000000000000,,,,,,
October,317309,1.00000000000000000000,,,,,,
October,317328,1.00000000000000000000,,,,,,
October,317329,1.00000000000000000000,,,,,,
October,317371,1.00000000000000000000,,,,,,
October,317376,1.00000000000000000000,,,,,,
October,317402,1.00000000000000000000,,,,,,
October,317404,1.00000000000000000000,,,,,,
October,317405,1.00000000000000000000,,,,,,
October,317428,1.00000000000000000000,,,,,,
October,317446,1.00000000000000000000,,,,,,
October,317459,1.00000000000000000000,,,,,,
October,317468,1.00000000000000000000,,,,,,
October,317469,1.00000000000000000000,,,,,,
October,317473,1.00000000000000000000,,,,,,
October,317488,1.00000000000000000000,,,,,,
October,317489,1.00000000000000000000,,,,,,
October,317492,1.00000000000000000000,,,,,,
October,317500,1.00000000000000000000,,,,,,
October,317501,1.00000000000000000000,,,,,,
October,317510,1.00000000000000000000,,,,,,
October,317526,1.00000000000000000000,,,,,,
October,317528,1.00000000000000000000,,,,,,
October,317540,1.00000000000000000000,,,,,,
October,317551,1.00000000000000000000,,,,,,
October,317552,1.00000000000000000000,,,,,,
October,317555,1.00000000000000000000,,,,,,
October,317562,1.00000000000000000000,,,,,,
October,317563,1.00000000000000000000,,,,,,
October,317570,1.00000000000000000000,,,,,,
October,317572,1.00000000000000000000,,,,,,
October,317575,1.00000000000000000000,,,,,,
October,317577,1.00000000000000000000,,,,,,
October,317579,1.00000000000000000000,,,,,,
October,317580,1.00000000000000000000,,,,,,
October,317582,1.00000000000000000000,,,,,,
October,317585,1.00000000000000000000,,,,,,
October,317593,1.00000000000000000000,,,,,,
October,317595,1.00000000000000000000,,,,,,
October,317596,1.00000000000000000000,,,,,,
October,317602,1.00000000000000000000,,,,,,
October,317604,1.00000000000000000000,,,,,,
October,317606,1.00000000000000000000,,,,,,
October,317607,1.00000000000000000000,,,,,,
October,317614,1.00000000000000000000,,,,,,
October,317616,1.00000000000000000000,,,,,,
October,317623,1.00000000000000000000,,,,,,
October,317624,1.00000000000000000000,,,,,,
October,317628,1.00000000000000000000,,,,,,
October,317632,1.00000000000000000000,,,,,,
October,317634,1.00000000000000000000,,,,,,
October,317635,1.00000000000000000000,,,,,,
October,317643,1.00000000000000000000,,,,,,
October,317675,1.00000000000000000000,,,,,,
October,317680,1.00000000000000000000,,,,,,
October,317681,1.00000000000000000000,,,,,,
October,317683,1.00000000000000000000,,,,,,
October,317685,1.00000000000000000000,,,,,,
October,317716,1.00000000000000000000,,,,,,
October,317719,1.00000000000000000000,,,,,,
October,317720,1.00000000000000000000,,,,,,
October,317738,1.00000000000000000000,,,,,,
October,317740,1.00000000000000000000,,,,,,
October,317745,1.00000000000000000000,,,,,,
October,317746,1.00000000000000000000,,,,,,
October,317761,1.00000000000000000000,,,,,,
October,317764,1.00000000000000000000,,,,,,
October,317771,1.00000000000000000000,,,,,,
October,317780,1.00000000000000000000,,,,,,
October,317809,1.00000000000000000000,,,,,,
October,317812,1.00000000000000000000,,,,,,
October,317813,1.00000000000000000000,,,,,,
October,317817,1.00000000000000000000,,,,,,
October,317831,1.00000000000000000000,,,,,,
October,317837,1.00000000000000000000,,,,,,
October,317839,1.00000000000000000000,,,,,,
October,317842,1.00000000000000000000,,,,,,
October,317843,1.00000000000000000000,,,,,,
October,317849,1.00000000000000000000,,,,,,
October,317852,1.00000000000000000000,,,,,,
October,317853,1.00000000000000000000,,,,,,
October,317856,1.00000000000000000000,,,,,,
October,317870,1.00000000000000000000,,,,,,
October,317899,1.00000000000000000000,,,,,,
October,317905,1.00000000000000000000,,,,,,
October,317910,1.00000000000000000000,,,,,,
October,317935,1.00000000000000000000,,,,,,
October,317944,1.00000000000000000000,,,,,,
October,317961,1.00000000000000000000,,,,,,
October,317964,1.00000000000000000000,,,,,,
October,317973,1.00000000000000000000,,,,,,
October,317975,1.00000000000000000000,,,,,,
October,318001,1.00000000000000000000,,,,,,
October,318027,1.00000000000000000000,,,,,,
October,318043,1.00000000000000000000,,,,,,
October,318078,1.00000000000000000000,,,,,,
October,318123,1.00000000000000000000,,,,,,
October,318151,1.00000000000000000000,,,,,,
October,318153,1.00000000000000000000,,,,,,
October,318163,1.00000000000000000000,,,,,,
October,318171,1.00000000000000000000,,,,,,
October,318224,1.00000000000000000000,,,,,,
October,318314,1.00000000000000000000,,,,,,
October,318322,1.00000000000000000000,,,,,,
October,318393,1.00000000000000000000,,,,,,
October,318398,1.00000000000000000000,,,,,,
October,318463,1.00000000000000000000,,,,,,
October,318699,1.00000000000000000000,,,,,,
October,318703,1.00000000000000000000,,,,,,
October,318896,1.00000000000000000000,,,,,,
October,319120,1.00000000000000000000,,,,,,
October,319172,1.00000000000000000000,,,,,,
October,319207,1.00000000000000000000,,,,,,
October,319261,1.00000000000000000000,,,,,,
October,319268,1.00000000000000000000,,,,,,
October,319357,1.00000000000000000000,,,,,,
October,319383,1.00000000000000000000,,,,,,
October,319390,1.00000000000000000000,,,,,,
October,319469,1.00000000000000000000,,,,,,
October,319546,1.00000000000000000000,,,,,,
October,319568,1.00000000000000000000,,,,,,
October,319756,1.00000000000000000000,,,,,,
October,319791,1.00000000000000000000,,,,,,
October,319794,1.00000000000000000000,,,,,,
October,319861,1.00000000000000000000,,,,,,
October,319862,1.00000000000000000000,,,,,,
October,319883,1.00000000000000000000,,,,,,
October,319925,1.00000000000000000000,,,,,,
October,319930,1.00000000000000000000,,,,,,
October,319940,1.00000000000000000000,,,,,,
October,319941,1.00000000000000000000,,,,,,
October,319942,1.00000000000000000000,,,,,,
October,319949,1.00000000000000000000,,,,,,
October,319950,1.00000000000000000000,,,,,,
October,319953,1.00000000000000000000,,,,,,
October,319955,1.00000000000000000000,,,,,,
October,319956,1.00000000000000000000,,,,,,
October,319960,1.00000000000000000000,,,,,,
October,319962,1.00000000000000000000,,,,,,
October,319963,1.00000000000000000000,,,,,,
October,319967,1.00000000000000000000,,,,,,
October,319968,1.00000000000000000000,,,,,,
October,319969,1.00000000000000000000,,,,,,
October,319989,1.00000000000000000000,,,,,,
October,320019,1.00000000000000000000,,,,,,
October,320063,1.00000000000000000000,,,,,,
October,320073,1.00000000000000000000,,,,,,
October,320089,1.00000000000000000000,,,,,,
October,320113,1.00000000000000000000,,,,,,
October,320129,1.00000000000000000000,,,,,,
October,320135,1.00000000000000000000,,,,,,
October,320138,1.00000000000000000000,,,,,,
October,320145,1.00000000000000000000,,,,,,
October,320167,1.00000000000000000000,,,,,,
October,320193,1.00000000000000000000,,,,,,
October,320207,1.00000000000000000000,,,,,,
October,320225,1.00000000000000000000,,,,,,
October,320321,1.00000000000000000000,,,,,,
October,320410,1.00000000000000000000,,,,,,
October,320444,1.00000000000000000000,,,,,,
October,320479,1.00000000000000000000,,,,,,
October,320521,1.00000000000000000000,,,,,,
October,320688,1.00000000000000000000,,,,,,
October,321194,1.00000000000000000000,,,,,,
October,321510,1.00000000000000000000,,,,,,
October,321543,1.00000000000000000000,,,,,,
October,321608,1.00000000000000000000,,,,,,
October,321615,1.00000000000000000000,,,,,,
October,321625,1.00000000000000000000,,,,,,
October,321638,1.00000000000000000000,,,,,,
October,321646,1.00000000000000000000,,,,,,
October,321682,1.00000000000000000000,,,,,,
October,321690,1.00000000000000000000,,,,,,
October,321702,1.00000000000000000000,,,,,,
October,321755,1.00000000000000000000,,,,,,
October,321864,1.00000000000000000000,,,,,,
October,321874,1.00000000000000000000,,,,,,
October,322005,1.00000000000000000000,,,,,,
October,322031,1.00000000000000000000,,,,,,
October,322036,1.00000000000000000000,,,,,,
October,322047,1.00000000000000000000,,,,,,
October,322055,1.00000000000000000000,,,,,,
October,322071,1.00000000000000000000,,,,,,
October,322099,1.00000000000000000000,,,,,,
October,322104,1.00000000000000000000,,,,,,
October,322106,1.00000000000000000000,,,,,,
October,322115,1.00000000000000000000,,,,,,
October,322117,1.00000000000000000000,,,,,,
October,322123,1.00000000000000000000,,,,,,
October,322126,1.00000000000000000000,,,,,,
October,322140,1.00000000000000000000,,,,,,
October,322143,1.00000000000000000000,,,,,,
October,322201,1.00000000000000000000,,,,,,
October,322203,1.00000000000000000000,,,,,,
October,322278,1.00000000000000000000,,,,,,
October,322342,1.00000000000000000000,,,,,,
October,322360,1.00000000000000000000,,,,,,
October,322376,1.00000000000000000000,,,,,,
October,322446,1.00000000000000000000,,,,,,
October,322464,1.00000000000000000000,,,,,,
October,322515,1.00000000000000000000,,,,,,
October,322532,1.00000000000000000000,,,,,,
October,322586,1.00000000000000000000,,,,,,
October,322652,1.00000000000000000000,,,,,,
October,322728,1.00000000000000000000,,,,,,
October,322737,1.00000000000000000000,,,,,,
October,322793,1.00000000000000000000,,,,,,
October,322829,1.00000000000000000000,,,,,,
October,323128,1.00000000000000000000,,,,,,
October,323137,1.00000000000000000000,,,,,,
October,323266,1.00000000000000000000,,,,,,
October,323430,1.00000000000000000000,,,,,,
October,324063,1.00000000000000000000,,,,,,
October,324116,1.00000000000000000000,,,,,,
October,324145,1.00000000000000000000,,,,,,
October,324158,1.00000000000000000000,,,,,,
October,324160,1.00000000000000000000,,,,,,
October,324166,1.00000000000000000000,,,,,,
October,324176,1.00000000000000000000,,,,,,
October,324193,1.00000000000000000000,,,,,,
October,324226,1.00000000000000000000,,,,,,
October,324233,1.00000000000000000000,,,,,,
October,324240,1.00000000000000000000,,,,,,
October,324261,1.00000000000000000000,,,,,,
October,324270,1.00000000000000000000,,,,,,
October,324275,1.00000000000000000000,,,,,,
October,324297,1.00000000000000000000,,,,,,
October,324305,1.00000000000000000000,,,,,,
October,324311,1.00000000000000000000,,,,,,
October,324321,1.00000000000000000000,,,,,,
October,324327,1.00000000000000000000,,,,,,
October,324337,1.00000000000000000000,,,,,,
